anchor,target,context,score
walking aids,orthopedic devices,B62,0.5
walking aids,orthopedic shoes,B62,0.5
walking aids,orthopedic support,B62,0.5
walking aids,support devices,B62,0.5
walking aids,walking sticks,B62,0.5
walnut oil,beeswax,A61,0.5
walnut oil,beeswax oil,A61,0.5
walnut oil,black walnut,A61,0.5
walnut oil,black walnut oil,A61,0.5
walnut oil,edible walnut oil,A61,0.5
walnut oil,madeira walnut oil,A61,0.5
walnut oil,nut oil,A61,0.5
walnut oil,oil,A61,0.5
walnut oil,walnut,A61,0.5
walnut oil,walnut shell,A61,0.5
walnut oil,walnut shells,A61,0.5
walnut oil,black walnut,C08,0.5
walnut oil,carpathian walnut oil,C08,0.5
walnut oil,castor oil,C08,0.5
walnut oil,dry fruit oil,C08,0.5
walnut oil,madeira walnut oil,C08,0.5
walnut oil,nut oil,C08,0.5
walnut oil,persian walnut oil,C08,0.5
walnut oil,walnut,C08,0.5
walnut oil,walnut extract,C08,0.5
walnut oil,walnut shell,C08,0.5
walnut oil,walnut shells,C08,0.5
water infiltration,infiltration,B01,0.5
water infiltration,infiltration problem,B01,0.5
water infiltration,infiltration problems,B01,0.5
water infiltration,potable water,B01,0.5
water infiltration,seawater infiltration,B01,0.5
water infiltration,water,B01,0.5
water infiltration,water penetration,B01,0.5
water infiltration,water problem,B01,0.5
water infiltration,water problems,B01,0.5
water infiltration,water processing,B01,0.5
water infiltration,water seepage,B01,0.5
water infiltration,rain,E06,0.5
water infiltration,water,E06,0.5
water infiltration,water erosion,E06,0.5
water infiltration,water penetration,E06,0.5
water infiltration,infiltration,H01,0.5
water infiltration,rainwater infiltration,H01,0.5
water infiltration,water ingress,H01,0.5
water intake,fluid intake,A47,0.5
water intake,intake,A47,0.5
water intake,water control,A47,0.5
water intake,water pump,A47,0.5
water intake,water supply,A47,0.5
water intake,cooling water intake,B63,0.5
water intake,hot water inlet,B63,0.5
water intake,intake system,B63,0.5
water intake,hot water inlet,B67,0.5
water intake,water intake pump,B67,0.5
water intake,water system,B67,0.5
water intake,water intake port,F16,0.5
water intake,cold water intake,F24,0.5
water intake,fluid inlet,F24,0.5
water intake,fluid intake,F24,0.5
water intake,water port,F24,0.5
water intake,water pump,F24,0.5
water intake,water supply,F24,0.5
water intake,water supply port,F24,0.5
water intake,watering,F24,0.5
water intake,cold water intake,G01,0.5
water intake,inlet,G01,0.5
water intake,introducing port,G01,0.5
water intake,introducing portion,G01,0.5
water intake,introduction port,G01,0.5
water intake,introduction portion,G01,0.5
water intake,liquid introduction port,G01,0.5
water intake,liquid introduction portion,G01,0.5
water intake,water,G01,0.5
water intake,water introducing port,G01,0.5
water intake,water introducing portion,G01,0.5
water intake,water introduction port,G01,0.5
water intake,water introduction portion,G01,0.5
water product,product water removal,B65,0.5
water product,water,B65,0.5
water product,distilled water,C10,0.5
water product,h2o product,C10,0.5
water product,mineral water,C10,0.5
water product,sparkling water,C10,0.5
water product,spring water,C10,0.5
water product,water pouch,C10,0.5
water product,water soluble condensation product,C10,0.5
water product,water soluble condensation product,C25,0.5
water product,product water,F04,0.5
water product,water insoluble product,F04,0.5
water product,dihydrogen monoxide,H01,0.5
water product,pure water stream,H01,0.5
water product,salt containing water,H01,0.5
water propeller,paddle,B01,0.5
water propeller,propeller,B01,0.5
water propeller,radiating blades,B01,0.5
water propeller,revolving blades,B01,0.5
water propeller,rotor,B01,0.5
water propeller,screw propellers,B01,0.5
water propeller,center propeller,B63,0.5
water propeller,propeller,B63,0.5
water propeller,dual speed water propeller,B64,0.5
water propeller,immersed propellers,B64,0.5
water propeller,propeller,B64,0.5
water propeller,propeller shaft,B64,0.5
water propeller,propeller system,B64,0.5
water propeller,water fixed pitch propeller,B64,0.5
water propulsion device,drive propeller,B63,0.5
water propulsion device,jet propulsion device,B63,0.5
water propulsion device,propeller propulsion,B63,0.5
water propulsion device,propeller propulsion propeller,B63,0.5
water propulsion device,propeller propulsion wheels,B63,0.5
water propulsion device,propulsion,B63,0.5
water propulsion device,propulsion apparatus,B63,0.5
water propulsion device,propulsion device,B63,0.5
water propulsion device,propulsion propeller,B63,0.5
water propulsion device,propulsion system,B63,0.5
water propulsion device,propulsion unit,B63,0.5
water propulsion device,propulsion wheel,B63,0.5
water propulsion device,water propulsion,B63,0.5
water propulsion device,boat propeller device,F01,0.5
water propulsion device,boat propulsion,F01,0.5
water propulsion device,boat propulsion device,F01,0.5
water propulsion device,counter rotating propellers,F01,0.5
water propulsion device,jet propulsion device,F01,0.5
water propulsion device,marine propulsion device,F01,0.5
water propulsion device,outboard propeller,F01,0.5
water propulsion device,propulsion,F01,0.5
water propulsion device,propulsion device,F01,0.5
water propulsion device,propulsion propeller device,F01,0.5
water propulsion device,propulsion pump,F01,0.5
water propulsion device,small marine craft,F01,0.5
water propulsion device,vessel propeller,F01,0.5
water propulsion device,water jet propulsion,F01,0.5
water propulsion device,water jet propulsion system,F01,0.5
water propulsion device,water jet propulsion unit,F01,0.5
water propulsion device,water propeller,F01,0.5
water propulsion device,water propeller device,F01,0.5
water propulsion device,water propulsion,F01,0.5
water propulsion device,waterjet propulsion system,F01,0.5
wave generation,applauding crowd,A63,0.5
wave generation,communication,A63,0.5
wave generation,electromagnetic wave generation,A63,0.5
wave generation,radio waves generation,A63,0.5
wave generation,support generation,A63,0.5
wave generation,surface wave generation,A63,0.5
wave generation,wave,A63,0.5
wave generation,wave field,A63,0.5
wave generation,wave hands,A63,0.5
wave generation,wavelengths generation,A63,0.5
wave generation,waves generation by fans,A63,0.5
wave generation,equipment,E04,0.5
wave generation,wave,E04,0.5
wave generation,wave power generation,E04,0.5
wave generation,electromagnetic wave generation,F21,0.5
wave generation,pressure wave generation,F21,0.5
wave generation,producing waves,F21,0.5
wave generation,production of waves,F21,0.5
wave generation,shock wave generation,F21,0.5
wave generation,sinusoidal wave,F21,0.5
wave generation,thermoacoustic wave,F21,0.5
wave generation,vibrational waveform,F21,0.5
wave generation,wave,F21,0.5
wave generation,electromagnetic wave generation,F42,0.5
wave generation,energy activation,F42,0.5
wave generation,energy initiating,F42,0.5
wave generation,wave generation circuit,H01,0.5
wave generation,generation,H03,0.5
wave generation,wave,H03,0.5
wave generation,wave amplitude control,H03,0.5
wave generation,wave amplitude generation,H03,0.5
wave generation,wave control,H03,0.5
wave generation,wave emitting,H03,0.5
wave generation,wave light,H03,0.5
wave generation,wave point emitting,H03,0.5
wave generation,wave signal control,H03,0.5
wave generation,waves,H03,0.5
wave generation,waves emitting,H03,0.5
wearability,abrasive wear,A61,0.5
wearability,adhesive wear,A61,0.5
wearability,elastomer,A61,0.5
wearability,elastomeric article,A61,0.5
wearability,fretting wear,A61,0.5
wearability,identical wearability,A61,0.5
wearability,surface fatigue,A61,0.5
wearability,wearable,A61,0.5
wearability,material property,B21,0.5
wearability,wear characteristics,B21,0.5
web transfer,transfer,B29,0.5
web transfer,transfer paper web,B29,0.5
web transfer,web guide,B29,0.5
web transfer,web system,B29,0.5
web transfer,web transfer device,B29,0.5
web transfer,transfer paper web,B41,0.5
web transfer,web,B41,0.5
web transfer,arranged into web,D21,0.5
web transfer,tail threading,D21,0.5
web transfer,web forming,D21,0.5
web transfer,web of pulp fibers,D21,0.5
web transfer,web transfer belt,D21,0.5
web transfer,web transfer device,D21,0.5
web transfer,web transfer fabric,D21,0.5
web transfer,wet paper web transfer belt,D21,0.5
wedge device,counter gripping element,E01,0.5
wedge device,fitting unit,E01,0.5
wedge device,metal device,E01,0.5
wedge device,spacer,E01,0.5
wedge device,spring,E01,0.5
wedge device,wedge,E01,0.5
wedge device,wedge arrangement,E01,0.5
wedge device,wedge components,E01,0.5
wedge device,wedge devices,E01,0.5
wedge device,wedge gear,E01,0.5
wedge device,wedging wedge,E01,0.5
wedge device,attachment device,F16,0.5
wedge device,connector unit,F16,0.5
wedge device,fittings,F16,0.5
wedge device,forcefully attach,F16,0.5
wedge device,spacer reducing wedge device,F16,0.5
wedge device,wedge device inside,F16,0.5
wedge device,wedge lifting device,F16,0.5
wedge device,device surface,G02,0.5
wedge device,prism device,G02,0.5
wedge device,wedge,G02,0.5
wedge device,wedge layer,G02,0.5
wedge device,cutting device,H01,0.5
wedge device,wedge,H01,0.5
wedge device,wedge member,H01,0.5
weldability,excellent weldability,B65,0.5
weldability,castability,C08,0.5
weldability,formability,C08,0.5
weldability,friction weldability,C08,0.5
weldability,good weldability,C08,0.5
weldability,high frequency welding,C08,0.5
weldability,impact properties,C08,0.5
weldability,impact resistance,C08,0.5
weldability,laser weldability,C08,0.5
weldability,mechanical properties,C08,0.5
weldability,processability,C08,0.5
weldability,ultrasonic heating,C08,0.5
weldability,ultrasonic welding,C08,0.5
weldability,ultrasound welding,C08,0.5
weldability,welding,C08,0.5
weldability,properties,C22,0.5
weldability,spot weldability,C22,0.5
weldability,wear resistance,C22,0.5
weldability,excellent weldability,C25,0.5
weldability,improve weldability,C25,0.5
weldability,spot weldability,C25,0.5
weldability,attach two iron plates,G01,0.5
weldability,bad weldability,G01,0.5
weldability,common material welding,G01,0.5
weldability,detecting cracks,G01,0.5
weldability,feeder weld area,G01,0.5
weldability,high temperature sagging resistance,G01,0.5
weldability,pipe weld inspection,G01,0.5
weldability,surface insulation coating,G01,0.5
weldability,improve weldability,H01,0.5
well pump,oil well pump,B24,0.5
well pump,submersible well pump,D01,0.5
well pump,centrifugal pump,E03,0.5
well pump,compressor pump,E03,0.5
well pump,diaphragm pump,E03,0.5
well pump,gear motor,E03,0.5
well pump,gear pump,E03,0.5
well pump,hydraulic pump,E03,0.5
well pump,piston motor,E03,0.5
well pump,piston pump,E03,0.5
well pump,pump,E03,0.5
well pump,pumping,E03,0.5
well pump,syringe pump,E03,0.5
well pump,wellhead,E03,0.5
well pump,centrifugal pump,E21,0.5
well pump,compressor,E21,0.5
well pump,electric pump,E21,0.5
well pump,hydraulic jet pump,E21,0.5
well pump,lubricant oil well pumps,E21,0.5
well pump,oil well pump,E21,0.5
well pump,pump system,E21,0.5
well pump,reciprocal well pump,E21,0.5
well pump,well,E21,0.5
well pump,well fluid flow pump,E21,0.5
well pump,well treating system,E21,0.5
well pump,wells,E21,0.5
well pump,down hole pump,F03,0.5
well pump,pumping jack,F03,0.5
well pump,rig pump,F03,0.5
well pump,underground pump,F03,0.5
well pump,deep well pump,F04,0.5
well pump,drilling motor,F04,0.5
well pump,drilling pump,F04,0.5
well pump,hydraulic mechanism,F04,0.5
well pump,hydraulic motor,F04,0.5
well pump,pneumatic mechanism,F04,0.5
well pump,pneumatic motor,F04,0.5
well pump,pump,F04,0.5
well pump,servomotor,F04,0.5
well pump,well,F04,0.5
well pump,well drilling pump,F04,0.5
well pump,well system,F04,0.5
well pump,submersible well pump,H01,0.5
whose identity,person indication,G06,0.5
whose identity,person indication number,G06,0.5
whose identity,whose,G06,0.5
whose identity,whose color,G06,0.5
whose identity,whose operation,G06,0.5
whose identity,whose size,G06,0.5
whose identity,whose the operation,G06,0.5
wire grid polarization,grid wire,B29,0.5
wire grid polarization,light polarizing,B29,0.5
wire grid polarization,polarization polarizing,B29,0.5
wire grid polarization,grid polarization,G01,0.5
wire grid polarization,holographic wire polarizers,G01,0.5
wire grid polarization,conductive wiring,G02,0.5
wire grid polarization,grating polarization,G02,0.5
wire grid polarization,grid polarization,G02,0.5
wire grid polarization,grid polarizer,G02,0.5
wire grid polarization,infrared wire grid polarizers,G02,0.5
wire grid polarization,inorganic dielectric material,G02,0.5
wire grid polarization,inorganic polarization,G02,0.5
wire grid polarization,non dielectric material,G02,0.5
wire grid polarization,organic polarization,G02,0.5
wire grid polarization,polarization,G02,0.5
wire grid polarization,polymer organic polarization,G02,0.5
wire grid polarization,polymer polarization,G02,0.5
wire grid polarization,polymer polarizing,G02,0.5
wire grid polarization,reflect polarizer,G02,0.5
wire grid polarization,reflection suppression layer,G02,0.5
wire grid polarization,transparent organic polarization,G02,0.5
wire grid polarization,transparent polarization,G02,0.5
wire grid polarization,wire crystal polarization,G02,0.5
wire grid polarization,wire grating polarization,G02,0.5
wire grid polarization,consist of wire grid,H01,0.5
wire grid polarization,grid wire,H01,0.5
wire grid polarization,grid polarizing,H04,0.5
wire grid polarization,pbs polarization,H04,0.5
wire grid polarization,pbs polarizing,H04,0.5
wire grid polarization,polarization,H04,0.5
wire grid polarization,polarizing,H04,0.5
wiring trough,electrical duct,F16,0.5
wiring trough,front wiring trough,F16,0.5
wiring trough,intersecting wiring trough,F16,0.5
wiring trough,slot of wiring trough,F16,0.5
wiring trough,trough,F16,0.5
wiring trough,wiring chase,F16,0.5
wiring trough,wiring gutter,F16,0.5
wiring trough,wiring slots,F16,0.5
wiring trough,wiring trough fixedly,F16,0.5
wiring trough,wiring trough removably,F16,0.5
wiring trough,connector housing,H02,0.5
wiring trough,electrical gutter,H02,0.5
wiring trough,insulation chambers,H02,0.5
wiring trough,vertical wiring troughs,H02,0.5
wiring trough,wire trough clamp,H02,0.5
wood article,article,B05,0.5
wood article,wood,B05,0.5
wood article,wood furniture,B05,0.5
wood article,wooden box,B05,0.5
wood article,wooden chair,B05,0.5
wood article,wooden handle,B05,0.5
wood article,board,B27,0.5
wood article,plywood article,B44,0.5
wood article,wood,B44,0.5
wood article,wood logs,B44,0.5
wood article,wood substrate,B44,0.5
wood article,wooden box,B44,0.5
wood article,wooden handle,B44,0.5
wood article,wooden substrate,B44,0.5
